,Unnamed: 0,Restaurant Name,Number of Stars,City,Country,Price,Cuisine_type_1,Cuisine_type_1.1
953,953,Zilte,3,Antwerpen, Belgium,$$$$,Creative,
954,954,Sans Cravate,1,Brugge, Belgium,$$$$,, Creative French
955,955,Attablez-vous,1,Namur, Belgium,$$$,, Creative French
956,956,Bartholomeus,2,Heist, Belgium,$$$$,Modern Cuisine,
957,957,"Cuines,33",1,Knokke, Belgium,$$$$,Creative,
958,958,Dôme,1,Antwerpen, Belgium,$$$$,Classic French,
959,959,Zet'Joe by Geert Van Hecke,1,Brugge, Belgium,$$$$,Creative French,
960,960,L'impératif,1,Roucourt, Belgium,$$$,Seafood,
961,961,Quadras,1,Saint Vith, Belgium,$$$,Creative,
962,962,Kamo,1,Ixelles, Belgium,$$$,, Japanese
963,963,La Canne en Ville,1,Brussels, Belgium,$$$$,, Modern Cuisine
964,964,Lettres Gourmandes,1,Montignies-Saint-Christophe, Belgium,$$$,, Creative French
965,965,Bar Bulot,1,Sint-Michiels, Belgium,$$$,, Classic Cuisine
966,966,La Villa de Camille et Julien,1,Luxembourg,Luxembourg,$$$$,, French
967,967,Aurum by Gary Kirchens,1,Ordingen, Belgium,$$$,Modern Cuisine,
968,968,Benoit en Bernard Dewitte,1,Ouwegem, Belgium,$$$$,Modern French,
969,969,Alain Bianchin,1,Overijse, Belgium,$$$$,, Creative French
970,970,Ralf Berendsen,2,Neerharen, Belgium,$$$$,Creative,
971,971,Libertine,1,Erpe, Belgium,$$$,, French
972,972,Le Pristine,1,Antwerpen, Belgium,$$$$,Italian Contemporary,
973,973,Sense,1,Waasmunster, Belgium,$$$,French,
974,974,DIM Dining,1,Antwerpen, Belgium,$$$$,Asian,
975,975,'t Korennaer,1,Nieuwkerken-Waas, Belgium,$$$,Modern Cuisine,
976,976,Tinèlle,1,Mechelen, Belgium,$$$,French Contemporary,
977,977,Nebo,1,Antwerpen, Belgium,$$$,Contemporary,
978,978,La Villa Lorraine by Yves Mattagne,2,Brussels, Belgium,$$$$,Creative,
979,979,Fine Fleur,1,Antwerpen, Belgium,$$$,Creative,
980,980,Sushi Kawashima,1,Nara, Japan,$$$,Sushi,
981,981,Oryori Hirooka,1,Nara, Japan,$$,Japanese,
982,982,GOKAN UOGIN,1,Nara, Japan,$$$,Japanese,
983,983,communico,1,Nara, Japan,$$$,Innovative,
984,984,Ajinotabibito Roman,1,Nara, Japan,$$$,Japanese,
985,985,Musoan,1,Nara, Japan,$$$,Japanese,
986,986,Ajinokaze Nishimura,1,Nara, Japan,$$$,Japanese,
987,987,Chugokusai Naramachi Kuko,1,Nara, Japan,$$$,Chinese,
988,988,Wa Yamamura,1,Nara, Japan,$$$,Japanese,
989,989,Tsukumo,2,Nara, Japan,$$$,Japanese,
990,990,Matsuki,1,Nara, Japan,$$$,Japanese,
991,991,Oryori Hanagaki,2,Nara, Japan,$$$$,Japanese,
992,992,Okada,1,Nara, Japan,$$$,Japanese,
993,993,NARA NIKON,2,Nara, Japan,$$$,Japanese,
994,994,akordu,2,Nara, Japan,$$$,Innovative,
995,995,Gen,1,Nara, Japan,$$$,Soba,
996,996,Koikiryori Aji Manso,1,Nara, Japan,$$$,Japanese,
997,997,La Terrasse irisée,1,Nara, Japan,$$$,French,
998,998,LA TRACE,1,Nara, Japan,$$$,French,
999,999,Inada,1,Nara, Japan,$$$,Japanese,
1000,1000,L'AUBERGE DE PLAISANCE SAKURAI,1,Nara, Japan,$$$,French,
1001,1001,Kaiseki Morimoto,1,Nara, Japan,$$$,Japanese,
1002,1002,Imperfecto: The Chef's Table,1,Washington, USA,$$$$,Latin American,
1003,1003,Rose’s Luxury,1,Washington, USA,$$$$,Contemporary,
1004,1004,Gravitas,1,Washington, USA,$$$$,, Contemporary
1005,1005,Xiquet,1,Washington, USA,$$$$,Spanish,
1006,1006,Rooster & Owl,1,Washington, USA,$$$,, Contemporary
1007,1007,Masseria,1,Washington, USA,$$$$,, Italian
1008,1008,Fiola,1,Washington, USA,$$$$,, Italian
1009,1009,The Dabney,1,Washington, USA,$$$$,American,
1010,1010,Métier,1,Washington, USA,$$$$,, Contemporary
1011,1011,Sushi Nakazawa,1,Washington, USA,$$$$,, Japanese
1012,1012,The Inn at Little Washington,3,Washington, USA,$$$$,, American
1013,1013,Albi,1,Washington, USA,$$$$,, Middle Eastern
1014,1014,Reverie,1,Washington, USA,$$$$,Contemporary,
1015,1015,minibar,2,Washington, USA,$$$$,Contemporary,
1016,1016,Tail Up Goat,1,Washington, USA,$$,Contemporary,
1017,1017,Pineapple and Pearls,2,Washington, USA,$$$$,Contemporary,
1018,1018,Bresca,1,Washington, USA,$$$$,, Contemporary
1019,1019,Cranes,1,Washington, USA,$$$$,, Spanish
1020,1020,Oyster Oyster,1,Washington, USA,$$$,, Vegetarian
1021,1021,Maydān,1,Washington, USA,$$$,, Middle Eastern
1022,1022,Kinship,1,Washington, USA,$$$,, Contemporary
1023,1023,Jônt,2,Washington, USA,$$$$,Contemporary,
1024,1024,Little Pearl,1,Washington, USA,$$$,Contemporary,
1025,1025,Elcielo D.C.,1,Washington, USA,$$$$,, Colombian
1026,1026,Esmé,1,Chicago, USA,$$$$,, Contemporary
1027,1027,Next,1,Chicago, USA,$$$$,, Contemporary
1028,1028,Galit,1,Chicago, USA,$$$,, Middle Eastern
1029,1029,Elske,1,Chicago, USA,$$$$,, Contemporary
1030,1030,Kasama,1,Chicago, USA,$$$$,, Filipino
1031,1031,Porto,1,Chicago, USA,$$$$,, Portuguese
1032,1032,Ever,2,Chicago, USA,$$$$,, Contemporary
1033,1033,Oriole,2,Chicago, USA,$$$$,, Contemporary
1034,1034,Smyth,2,Chicago, USA,$$$$,, Contemporary
1035,1035,Omakase Yume,1,Chicago, USA,$$$$,, Japanese
1036,1036,Moody Tongue,2,Chicago, USA,$$$$,, Contemporary
1037,1037,Topolobampo,1,Chicago, USA,$$$$,, Mexican
1038,1038,Alinea,3,Chicago, USA,$$$$,, Contemporary
1039,1039,Elizabeth,1,Chicago, USA,$$$$,, Contemporary
1040,1040,Mako,1,Chicago, USA,$$$$,, Japanese
1041,1041,Boka,1,Chicago, USA,$$$$,, Contemporary
1042,1042,Schwa,1,Chicago, USA,$$$$,, Contemporary
1043,1043,Goosefoot,1,Chicago, USA,$$$$,, Contemporary
1044,1044,North Pond,1,Chicago, USA,$$$,, Contemporary
1045,1045,EL Ideas,1,Chicago, USA,$$$$,, Contemporary
1046,1046,Sepia,1,Chicago, USA,$$$,, American
1047,1047,Temporis,1,Chicago, USA,$$$$,, Contemporary
1048,1048,Claudia,1,Chicago, USA,$$$$,, Contemporary
1049,1049,Maison Nouvelle,1,Bordeaux, France,$$$$,Creative,
1050,1050,Le Kléber - La Maison Bonnet,1,Grane, France,$$$,Modern Cuisine,
1051,1051,Jean Imbert au Plaza Athénée,1,Paris, France,$$$$,, Classic Cuisine
1052,1052,La Table de l'Ours,1,Val-d'Isère, France,$$$$,Modern Cuisine,
1053,1053,Miraflores,1,Lyon, France,$$$$,Peruvian,
1054,1054,FIEF,1,Paris, France,$$$$,, Modern Cuisine
1055,1055,La Table de Pavie,2,Saint-Emilion, France,$$$$,, Modern Cuisine
1056,1056,Au Gourmet,1,Drusenheim, France,$$$,Modern Cuisine,
1057,1057,Les Foudres,1,Cognac, France,$$$$,Modern Cuisine,
1058,1058,Les Ducs de Lorraine,1,Epinal, France,$$$$,Modern Cuisine,
1059,1059,William Frachot,2,Dijon, France,$$$$,Creative,
1060,1060,Le Donjon - Domaine Saint-Clair,1,Etretat, France,$$$,Modern Cuisine,
1061,1061,L'Odas,1,Rouen, France,$$$,Creative,
1062,1062,Logis de la Cadène,1,Saint-Emilion, France,$$$,Modern Cuisine,
1063,1063,Holen,1,Rennes, France,$$$,Market Cuisine,
1064,1064,La Chaumière,1,Dole, France,$$$$,Creative,
1065,1065,Les Belles Perdrix de Troplong Mondot,1,Saint-Emilion, France,$$$,Modern Cuisine,
1066,1066,Duende,2,Nîmes, France,$$$$,Modern Cuisine,
1067,1067,Le Brittany,1,Roscoff, France,$$$$,, Modern Cuisine
1068,1068,Solstice,1,Paris, France,$$$,Creative,
1069,1069,Origine,1,Dijon, France,$$$,Modern Cuisine,
1070,1070,Le Pourquoi Pas - Hôtel Castelbrac,1,Dinard, France,$$$,Modern Cuisine,
1071,1071,Akrame,1,Paris, France,$$$$,Creative,
1072,1072,Auberge du Pont d'Acigné,1,Noyal-sur-Vilaine, France,$$$,Modern Cuisine,
1073,1073,La Dame de Pic,1,Paris, France,$$$$,Creative,
1074,1074,Shang Palace,1,Paris, France,$$$$,Chinese,
1075,1075,Jin,1,Paris, France,$$$$,Japanese,
1076,1076,Pertinence,1,Paris, France,$$$$,Modern Cuisine,
1077,1077,La Table des Frères Ibarboure,1,Bidart, France,$$$$,Modern Cuisine,
1078,1078,La Table de Xavier Mathieu,1,Joucas, France,$$$$,, Creative
1079,1079,La Scène,2,Paris, France,$$$$,Modern Cuisine,
1080,1080,Don Juan II,1,Paris, France,$$$$,Modern Cuisine,
1081,1081,Yam'Tcha,1,Paris, France,$$$$,Creative,
1082,1082,Automne,1,Paris, France,$$$$,Modern Cuisine,
1083,1083,Ochre,1,Rueil-Malmaison, France,$$$,Modern Cuisine,
1084,1084,NESO,1,Paris, France,$$$$,Creative,
1085,1085,Les Climats,1,Paris, France,$$$$,Modern Cuisine,
1086,1086,L'Arcane,1,Paris, France,$$$$,Modern Cuisine,
1087,1087,Lasserre,1,Paris, France,$$$$,Classic Cuisine,
1088,1088,Frédéric Simonin,1,Paris, France,$$$$,Modern Cuisine,
1089,1089,Neige d'Été,1,Paris, France,$$$$,Creative,
1090,1090,Le George,1,Paris, France,$$$$,Italian,
1091,1091,L'Orangerie,1,Paris, France,$$$$,Modern Cuisine,
1092,1092,Nomicos,1,Paris, France,$$$$,Modern Cuisine,
1093,1093,Yoshinori,1,Paris, France,$$$$,Modern Cuisine,
1094,1094,Le Sergent Recruteur,1,Paris, France,$$$$,Modern Cuisine,
1095,1095,Tomy & Co,1,Paris, France,$$$,, Modern Cuisine
1096,1096,Apicius,1,Paris, France,$$$$,Modern Cuisine,
1097,1097,Jacques Faussat,1,Paris, France,$$$,Traditional Cuisine,
1098,1098,Palais Royal Restaurant,2,Paris, France,$$$$,, Creative
1099,1099,Le Clarence,2,Paris, France,$$$$,Modern Cuisine,
1100,1100,Le Pré Catelan,3,Paris, France,$$$$,, Creative
1101,1101,Restaurant Le Meurice Alain Ducasse,2,Paris, France,$$$$,Creative,
1102,1102,Le Pavillon - Hôtel Westminster,1,Le Touquet-Paris-Plage, France,$$$$,Creative,
1103,1103,Le Baudelaire,1,Paris, France,$$$$,Creative,
1104,1104,Alléno Paris au Pavillon Ledoyen,3,Paris, France,$$$$,Creative,
1105,1105,Le Gabriel - La Réserve Paris,2,Paris, France,$$$$,Creative,
1106,1106,Le Taillevent,2,Paris, France,$$$$,Classic Cuisine,
1107,1107,David Toutain,2,Paris, France,$$$$,, Creative
1108,1108,L'Écrin,1,Paris, France,$$$$,Creative,
1109,1109,Arpège,3,Paris, France,$$$$,Creative,
1110,1110,Comice,1,Paris, France,$$$$,Modern Cuisine,
1111,1111,L'Atelier de Joël Robuchon - Étoile,1,Paris, France,$$$$,Creative,
1112,1112,Ze Kitchen Galerie,1,Paris, France,$$$$,Creative,
1113,1113,Sushi B,1,Paris, France,$$$$,Japanese,
1114,1114,Épicure,3,Paris, France,$$$$,Modern Cuisine,
1115,1115,L'Arôme,1,Paris, France,$$$$,Modern Cuisine,
1116,1116,Plénitude - Cheval Blanc Paris,3,Paris, France,$$$$,Creative,
1117,1117,Alan Geaam,1,Paris, France,$$$$,Creative,
1118,1118,Helen,1,Paris, France,$$$$,Seafood,
1119,1119,"114, Faubourg",1,Paris, France,$$$$,Modern Cuisine,
1120,1120,Le Cinq,3,Paris, France,$$$$,Modern Cuisine,
1121,1121,La Grande Cascade,1,Paris, France,$$$$,Modern Cuisine,
1122,1122,Auberge Nicolas Flamel,1,Paris, France,$$$$,Modern Cuisine,
1123,1123,Le Jules Verne,1,Paris, France,$$$$,Modern Cuisine,
1124,1124,MoSuke,1,Paris, France,$$$,Modern Cuisine,
1125,1125,Virtus,1,Paris, France,$$$,Modern Cuisine,
1126,1126,L'Abysse au Pavillon Ledoyen,2,Paris, France,$$$$,, Japanese
1127,1127,L'Innocence,1,Paris, France,$$$,, Modern Cuisine
1128,1128,Aspic,1,Paris, France,$$$$,Modern Cuisine,
1129,1129,La Fourchette des Ducs,2,Obernai, France,$$$$,Creative,
1130,1130,En Marge,1,Aureville, France,$$$,Creative,
1131,1131,Restaurant H,1,Paris, France,$$$$,Creative,
1132,1132,Le Georges,1,Chartres, France,$$$,Modern Cuisine,
1133,1133,Le Chiberta,1,Paris, France,$$$$,Modern Cuisine,
1134,1134,Les Explorateurs - Hôtel Pashmina,1,Val-Thorens, France,$$$$,Modern Cuisine,
1135,1135,Le Pily,1,Cherbourg-en-Cotentin, France,$$$,Creative,
1136,1136,Maison Rostang,2,Paris, France,$$$$,Classic Cuisine,
1137,1137,Racines,1,Rennes, France,$$$,Modern Cuisine,
1138,1138,Christopher Coutanceau,3,La Rochelle, France,$$$$,Seafood,
1139,1139,Yoann Conte,2,Veyrier-du-Lac, France,$$$$,Creative,
1140,1140,La Marande,1,Montbellet, France,$$$,Modern Cuisine,
1141,1141,Armani Ristorante,1,Paris, France,$$$$,Italian,
1142,1142,Le Chiquito,1,Méry-sur-Oise, France,$$$,Classic Cuisine,
1143,1143,Casadelmar,2,Porto-Vecchio, France,$$$$,Modern Cuisine,
1144,1144,Trente-Trois,1,Paris, France,$$$,Modern Cuisine,
1145,1145,Hostellerie la Montagne,1,Colombey-les-Deux-Églises, France,$$$,Modern Cuisine,
1146,1146,L'Atelier de Joël Robuchon - St-Germain,1,Paris, France,$$$$,, Creative
1147,1147,Pic,3,Valence, France,$$$$,Creative,
1148,1148,Aux Pesked,1,Saint-Brieuc, France,$$$,, Seafood
1149,1149,Thierry Schwartz - Le Restaurant,1,Obernai, France,$$$$,Creative,
1150,1150,L'Escarbille,1,Meudon, France,$$$,Modern Cuisine,
1151,1151,Table - Bruno Verjus,2,Paris, France,$$$$,Modern Cuisine,
1152,1152,Abri,1,Paris, France,$$,Modern Cuisine,
1153,1153,Aida,1,Paris, France,$$$$,Japanese,
1154,1154,Relais Louis XIII,1,Paris, France,$$$$,Classic Cuisine,
1155,1155,Anne,1,Paris, France,$$$$,Contemporary,
1156,1156,Ima,1,Rennes, France,$$$$,Creative,
1157,1157,Benoit,1,Paris, France,$$$,Classic Cuisine,
1158,1158,OKA,1,Paris, France,$$$$,Creative,
1159,1159,La Scène Thélème,1,Paris, France,$$$$,Modern Cuisine,
1160,1160,Ekaitza,1,Ciboure, France,$$$,Modern Cuisine,
1161,1161,Kei,3,Paris, France,$$$$,Modern Cuisine,
1162,1162,Maison Lameloise,3,Chagny, France,$$$$,Modern Cuisine,
1163,1163,Assa,1,Blois, France,$$$,, Creative
1164,1164,Au 14 Février,1,Saint-Valentin, France,$$$,Modern Cuisine,
1165,1165,Le Carré d'Alethius,1,Charmes-sur-Rhône, France,$$$,, Modern Cuisine
1166,1166,Le Pré - Xavier Beaudiment,2,Clermont-Ferrand, France,$$$$,Creative,
1167,1167,La Rotonde,1,Charbonnières-les-Bains, France,$$$,Modern Cuisine,
1168,1168,La Chèvre d'Or,2,Èze, France,$$$$,Creative,
1169,1169,La Tête en l'air,1,Vannes, France,$$,Creative,
1170,1170,Louis,1,Paris, France,$$$$,Modern Cuisine,
1171,1171,Le Grand Restaurant - Jean-François Piège,2,Paris, France,$$$$,Creative,
1172,1172,Skab,1,Nîmes, France,$$$$,Modern Cuisine,
1173,1173,Alchémille,1,Kaysersberg, France,$$$$,, Modern Cuisine
1174,1174,La Promenade,1,Le Petit-Pressigny, France,$$$,Modern Cuisine,
1175,1175,Auberge de Montfleury,1,Saint-Germain, France,$$$,Modern Cuisine,
1176,1176,La Table d'Hôtes - Le Quatrième Mur,1,Bordeaux, France,$$$$,Creative,
1177,1177,La Côte d'Or,2,Saulieu, France,$$$$,Modern Cuisine,
1178,1178,Le Skiff Club,2,Pyla-sur-Mer, France,$$$$,Modern Cuisine,
1179,1179,À Contre Sens,1,Caen, France,$$$,Modern Cuisine,
1180,1180,L'Ostal,1,Clermont-Ferrand, France,$$$,Modern Cuisine,
1181,1181,La Mare aux Oiseaux,1,Saint-Joachim, France,$$$,Creative,
1182,1182,Baieta,1,Paris, France,$$$,Mediterranean Cuisine,
1183,1183,L'Oiseau Blanc,2,Paris, France,$$$$,Modern Cuisine,
1184,1184,Auberge des Saints Pères,1,Aulnay-sous-Bois, France,$$$,Creative,
1185,1185,La Pomme d'Api,1,Saint-Pol-de-Léon, France,$$$,Creative,
1186,1186,Le Chantecler,1,Nice, France,$$$$,Modern Cuisine,
1187,1187,Le Cénacle,1,Toulouse, France,$$$,Modern Cuisine,
1188,1188,Hervé Busset,1,Conques, France,$$$,Creative,
1189,1189,G.a. au Manoir de Rétival,1,Caudebec-en-Caux, France,$$$$,, Modern Cuisine
1190,1190,Le Belvédère,1,Bozouls, France,$$$,Modern Cuisine,
1191,1191,Anne de Bretagne,2,La Plaine-sur-Mer, France,$$$$,Creative,
1192,1192,L'Écrin de Yohann Chapuis,1,Tournus, France,$$$$,, Creative
1193,1193,Lucas Carton,1,Paris, France,$$$$,Modern Cuisine,
1194,1194,Leclere,1,Montpellier, France,$$$,Modern Cuisine,
1195,1195,Villa René Lalique,2,Wingen-sur-Moder, France,$$$$,, Creative
1196,1196,Pierre Gagnaire,3,Paris, France,$$$$,Creative,
1197,1197,Yoshi,1,Monaco, France,$$$$,Japanese,
1198,1198,Pavyllon,1,Paris, France,$$$$,Modern Cuisine,
1199,1199,Le 1825 - La Table gastronomique,1,Gesté, France,$$,Modern Cuisine,
1200,1200,Flocons de Sel,3,Megève, France,$$$$,Creative,
1201,1201,Le Clos des Sens,3,Annecy, France,$$$$,Creative,
1202,1202,L'Oustau de Baumanière,3,Les Baux-de-Provence, France,$$$$,Creative,
1203,1203,La Vague d'Or - Cheval Blanc St-Tropez,3,Saint-Tropez, France,$$$$,, Creative
1204,1204,Troisgros - Le Bois sans Feuilles,3,Ouches, France,$$$$,Creative,
1205,1205,Christophe Bacquié,3,Le Castellet, France,$$$$,Modern Cuisine,
1206,1206,Assiette Champenoise,3,Reims, France,$$$$,Creative,
1207,1207,La Table de l'Alpaga,2,Megève, France,$$$$,Modern Cuisine,
1208,1208,Le Neuvième Art,2,Lyon, France,$$$$,Creative,
1209,1209,Racine,2,Reims, France,$$$$,Creative,
1210,1210,La Villa Madie,3,Cassis, France,$$$$,, Creative
1211,1211,Les Morainières,2,Jongieux, France,$$$$,, Creative
1212,1212,La Merise,2,Laubach, France,$$$$,Modern Cuisine,
1213,1213,Les Hauts de Loire,1,Onzain, France,$$$$,Classic Cuisine,
1214,1214,La Villa Archange,2,Le Cannet, France,$$$$,Modern Cuisine,
1215,1215,Maison Aribert,2,Uriage-les-Bains, France,$$$$,Creative,
1216,1216,Hostellerie Jérôme,2,La Turbie, France,$$$$,Mediterranean Cuisine,
1217,1217,La Marine,2,L'Herbaudière, France,$$$$,, Creative
1218,1218,Jean-Luc Tartarin,2,Le Havre, France,$$$,, Creative
1219,1219,La Pyramide - Patrick Henriroux,2,Vienne, France,$$$$,Modern Cuisine,
1220,1220,Michel Kayser - Restaurant Alexandre,2,Garons, France,$$$$,Modern Cuisine,
1221,1221,Pierre Reboul,1,Aix-en-Provence, France,$$$$,Creative,
1222,1222,Le Restaurant du Cerisier,1,Lille, France,$$$,Modern Cuisine,
1223,1223,L'Émulsion,1,Saint-Alban-de-Roche, France,$$$,Modern Cuisine,
1224,1224,Le Prieuré,1,Villeneuve-lès-Avignon, France,$$$$,Modern Cuisine,
1225,1225,La Table d'Hôtes - La Rôtisserie du Chambertin,1,Gevrey-Chambertin, France,$$$,Modern Cuisine,
1226,1226,Le 1131 - Abbaye de la Bussière,1,La Bussière-sur-Ouche, France,$$$$,Modern Cuisine,
1227,1227,L'Or Q'idée,1,Pontoise, France,$$$,Modern Cuisine,
1228,1228,Jérémy Galvan,1,Lyon, France,$$$$,, Creative
1229,1229,Auberge Saint-Walfrid,1,Sarreguemines, France,$$$$,Traditional Cuisine,
1230,1230,Château de Vault de Lugny,1,Vault-de-Lugny, France,$$$,Modern Cuisine,
1231,1231,Le Gourmet de Sèze,1,Lyon, France,$$$,Classic Cuisine,
1232,1232,Têtedoie,1,Lyon, France,$$$$,Creative,
1233,1233,La Balette,1,Collioure, France,$$$$,, Modern Cuisine
1234,1234,La Rotonde des Trésoms,1,Annecy, France,$$$,Modern Cuisine,
1235,1235,La Table de Nans,1,La Ciotat, France,$$$,Mediterranean Cuisine,
1236,1236,L'Amaryllis,1,Saint-Rémy, France,$$$$,, Creative
1237,1237,Au Déjeuner de Sousceyrac,1,Sousceyrac-en-Quercy, France,$$,Classic Cuisine,
1238,1238,Alain Llorca,1,La Colle-sur-Loup, France,$$$$,Provençal,
1239,1239,Le 7ème Continent,1,Rixheim, France,$$$,Modern Cuisine,
1240,1240,La Table de la Bergerie,1,Le Champ-sur-Layon, France,$$$,, Modern Cuisine
1241,1241,L'Aspérule,1,Dijon, France,$$$,Modern Cuisine,
1242,1242,Baumanière 1850,1,Courchevel, France,$$$$,Modern Cuisine,
1243,1243,Les Voiles d'Or,1,Dieppe, France,$$$,, Modern Cuisine
1244,1244,L'Oiseau Bleu,1,Bordeaux, France,$$$,Modern Cuisine,
1245,1245,Maximin Hellio,1,Deauville, France,$$$$,Modern Cuisine,
1246,1246,L'Auberge de Bagatelle,1,Le Mans, France,$$$,Modern Cuisine,
1247,1247,La Bonne Étape,1,Château-Arnoux, France,$$$$,Provençal,
1248,1248,Château du Mont Joly,1,Sampans, France,$$$,Modern Cuisine,
1249,1249,Michel Trama,1,Puymirol, France,$$$$,Creative,
1250,1250,Maison Tiegezh,1,Guer, France,$$$,Modern Cuisine,
1251,1251,Les Fresques - Château des Vigiers,1,Monestier, France,$$$,Modern Cuisine,
1252,1252,L'Orchidée,1,Altkirch, France,$$$,, Thai
1253,1253,La Tour des Vents,1,Monbazillac, France,$$$,Modern Cuisine,
1254,1254,L'Aquarelle,1,Breuillet, France,$$$,Creative,
1255,1255,Jean-Marc Pérochon,1,Bretignolles-sur-Mer, France,$$$,Modern Cuisine,
1256,1256,L'Éveil des Sens,1,Mayenne, France,$$$,Modern Cuisine,
1257,1257,Intuition,1,Saint-Lô, France,$$,Modern Cuisine,
1258,1258,Le Grand Cap,1,Leucate, France,$$$,Modern Cuisine,
1259,1259,Château de Sully,1,Bayeux, France,$$$,Modern Cuisine,
1260,1260,Le Saint-James,1,Bouliac, France,$$$$,Modern Cuisine,
1261,1261,La Licorne Royale,1,Lyons-la-Forêt, France,$$$$,Modern Cuisine,
1262,1262,L'Essentiel,1,Deauville, France,$$$,, Modern Cuisine
1263,1263,L'Aupiho - Domaine de Manville,1,Les Baux-de-Provence, France,$$$,Modern Cuisine,
1264,1264,La Passagère - Hôtel Belles Rives,1,Juan-les-Pins, France,$$$$,Creative,
1265,1265,Vincent Favre Félix,1,Annecy, France,$$$$,Creative,
1266,1266,Ed.Em,1,Chassagne-Montrachet, France,$$$,Modern Cuisine,
1267,1267,Le Vieux Logis,1,Trémolat, France,$$$$,Modern Cuisine,
1268,1268,Ô Flaveurs,1,Douvaine, France,$$$$,Modern Cuisine,
1269,1269,Les Funambules,1,Strasbourg, France,$$$,Modern Cuisine,
1270,1270,Auberge de la Mine,1,La Ferrière-aux-Étangs, France,$$$,Modern Cuisine,
1271,1271,Auberge À la Bonne Idée,1,Saint-Jean-aux-Bois, France,$$$,, Modern Cuisine
1272,1272,Le Colombier,1,Offranville, France,$$$,Modern Cuisine,
1273,1273,Hostellerie de la Pointe St-Mathieu,1,Plougonvelin, France,$$$,Modern Cuisine,
1274,1274,Le Cerf,1,Marlenheim, France,$$$$,Modern Cuisine,
1275,1275,Le Saint-Estève,1,Le Tholonet, France,$$$$,Modern Cuisine,
1276,1276,La Galinette,1,Perpignan, France,$$,Creative,
1277,1277,Le Jardin de Berne,1,Lorgues, France,$$$$,Modern Cuisine,
1278,1278,Soléna,1,Bordeaux, France,$$$,Modern Cuisine,
1279,1279,Au Vieux Couvent,1,Rhinau, France,$$$$,Creative,
1280,1280,Le Hittau,1,Saint-Vincent-de-Tyrosse, France,$$$,Modern Cuisine,
1281,1281,Au 14 Février,1,Lyon, France,$$$$,Creative,
1282,1282,Les Genêts,1,Brem-sur-Mer, France,$$$,Creative,
1283,1283,LuluRouget,1,Nantes, France,$$$,Modern Cuisine,
1284,1284,Albert 1er,1,Chamonix-Mont-Blanc, France,$$$$,Modern Cuisine,
1285,1285,L'Opidom,1,Fondettes, France,$$,, Creative
1286,1286,La Magdeleine - Mathias Dandine,1,Gémenos, France,$$$$,Mediterranean Cuisine,
1287,1287,La Table de Castigno,1,Assignan, France,$$$,Modern Cuisine,
1288,1288,Ursus,1,Tignes, France,$$$$,Creative,
1289,1289,La Grange de Belle-Église,1,Belle-Église, France,$$$,Classic Cuisine,
1290,1290,Auberge de la Charme,1,Prenois, France,$$$,Creative,
1291,1291,Le Bec au Cauchois,1,Valmont, France,$$$,Creative,
1292,1292,Reflet d'Obione,1,Montpellier, France,$$$,, Modern Cuisine
1293,1293,Château d'Adoménil,1,Lunéville, France,$$$$,Modern Cuisine,
1294,1294,Likoké,1,Les Vans, France,$$$$,, Creative
1295,1295,L'Auberge Basque,1,Saint-Pée-sur-Nivelle, France,$$$$,Creative,
1296,1296,L'Esquisse,1,Annecy, France,$$$,Modern Cuisine,
1297,1297,Le France,1,Villers-le-Lac, France,$$$,Modern Cuisine,
1298,1298,Auberge La Fenière,1,Cadenet, France,$$$$,, Creative
1299,1299,La Table d'Olivier,1,Brive-la-Gaillarde, France,$$$,Modern Cuisine,
1300,1300,Le Prieuré,1,Ambierle, France,$$$,Modern Cuisine,
1301,1301,La Signoria,1,Calvi, France,$$$$,Modern Cuisine,
1302,1302,Nicolas Carro - Hôtel de Carantec,1,Carantec, France,$$$$,Modern Cuisine,
1303,1303,Colette,1,Saint-Tropez, France,$$$$,Modern Cuisine,
1304,1304,Château de Pray,1,Amboise, France,$$$,Modern Cuisine,
1305,1305,La Mère Germaine,1,Châteauneuf-du-Pape, France,$$$,, Modern Cuisine
1306,1306,Le Foch,1,Reims, France,$$$,Modern Cuisine,
1307,1307,La Dame de Pic - Le 1920,1,Megève, France,$$$$,Creative,
1308,1308,Le 1862 - Les Glycines,1,Les Eyzies-de-Tayac, France,$$$,Modern Cuisine,
1309,1309,Fleur de Pavé,1,Paris, France,$$$,, Creative
1310,1310,La Maison dans le Parc,1,Nancy, France,$$$,, Modern Cuisine
1311,1311,Le Favori - Les Sources de Cheverny,1,Cheverny, France,$$$$,Modern Cuisine,
1312,1312,Ronan Kervarrec - Le Saison,1,Saint-Grégoire, France,$$$$,Modern Cuisine,
1313,1313,Le 1947 à Cheval Blanc,3,Courchevel, France,$$$$,, Creative
1314,1314,Jean Sulpice,2,Talloires-Montmin, France,$$$$,Creative,
1315,1315,La Grand'Vigne - Les Sources de Caudalie,2,Martillac, France,$$$$,Modern Cuisine,
1316,1316,Mère Brazier,2,Lyon, France,$$$$,Classic Cuisine,
1317,1317,Le Coquillage,2,Cancale, France,$$$$,, Seafood
1318,1318,Relais de la Poste,2,Magescq, France,$$$$,Classic Cuisine,
1319,1319,La Grenouillère,2,La Madelaine-sous-Montreuil, France,$$$$,, Modern Cuisine
1320,1320,Le Chabichou by Stéphane Buron,2,Courchevel, France,$$$$,Classic Cuisine,
